captions,img_id,img_url,topic
 MercedesBenz W203,/home/hamed/projects/av_all/images/798.jpg,https://aise.blob.core.windows.net/aise1/798.jpg,12
 English Boland 1911 Conventional biplane,/home/hamed/projects/av_all/images/799.jpg,https://aise.blob.core.windows.net/aise1/799.jpg,37
A Percival Petrel and Bristol Blenheim Mark IVs of No 2 Group at Wyton between 1939 and 1941 English Royal Air Force Bomber Command 19391941 Percival Q6 Petrel P5634 of the RAF Northolt Station Flight parked at the head of a line of Bristol Blenheim Mark IVs of No 2 Group at Wyton Huntingdonshire R3741 VEA of No 110 Squadron RAF has been modified by the addition of gun mountings in the rear of the engine nacelles while T1947 LS of No 15 Squadron RAF has been fitted with a long gun tray beneath the nose,/home/hamed/projects/av_all/images/800.jpg,https://aise.blob.core.windows.net/aise1/800.jpg,17
A B47E Stratojet 512394 of the 22d BW 1960 English 22d Bombardment Wing Boeing B47E55BW Stratojet 512394 Main page httpwwwmarchafrcafmilnewsstoryaspid123227987 日本語 第22爆撃航空団現在は第22空中給油航空団所属のB47E55BW 512394号機,/home/hamed/projects/av_all/images/801.jpg,https://aise.blob.core.windows.net/aise1/801.jpg,3
Letov Š328 aerial reconnaissance biplane Letov Š328,/home/hamed/projects/av_all/images/802.jpg,https://aise.blob.core.windows.net/aise1/802.jpg,37
 English Vickers Type 253 generalpurpose military biplane,/home/hamed/projects/av_all/images/803.jpg,https://aise.blob.core.windows.net/aise1/803.jpg,37
Emblem of the 401st FighterBomber Group English Emblem of the USAF 401st FighterBomber Group,/home/hamed/projects/av_all/images/804.jpg,https://aise.blob.core.windows.net/aise1/804.jpg,11
MercedesBenz 300 W189 ,/home/hamed/projects/av_all/images/805.jpg,https://aise.blob.core.windows.net/aise1/805.jpg,12
 Emblem of the 328th Armament Systems Wing a wing of the United States Air Force,/home/hamed/projects/av_all/images/806.jpg,https://aise.blob.core.windows.net/aise1/806.jpg,-1
An image of Bladud attempting to fly with his artificial wings from the Lyte Pedigree of 1605 British Library Catalog entry Add Ms 48343 ,/home/hamed/projects/av_all/images/807.jpg,https://aise.blob.core.windows.net/aise1/807.jpg,-1
A Beech 35 similar to the accident aircraft Beech 35 N3188V Jan1949,/home/hamed/projects/av_all/images/808.jpg,https://aise.blob.core.windows.net/aise1/808.jpg,73
A Vengeance dive bomber of the RAAF in 1943 A Vultee Vengeance dive bomber coded NHL named Dianne of No 12 Squadron RAAF during a mission out of Merauke Dutch New Guinea in December 1943 The crew was Flight Lieutenant CJB Mcpherson of Horsham Victoria Australia as pilot and Flight Sergeant Turner as observer,/home/hamed/projects/av_all/images/809.jpg,https://aise.blob.core.windows.net/aise1/809.jpg,-1
Royal Aircraft Factory RAF c1915 English Aerial photograph of Royal Aircraft Factory RAF c1915,/home/hamed/projects/av_all/images/810.jpg,https://aise.blob.core.windows.net/aise1/810.jpg,-1
RNAS Bristol Scout C with 191415style redring style wing roundels English Bristol Scout C British First World War fighter biplane drawing in RNAS markings,/home/hamed/projects/av_all/images/811.jpg,https://aise.blob.core.windows.net/aise1/811.jpg,5
112th Fighter Squadron  LingTemcoVought A7D11CV Corsair II 710367 about 1979 English 112th Fighter Squadron  LingTemcoVought A7D11CV Corsair II 710367 Aircraft History 1972 Aircraft delivered to 354th Tactical Fighter Wing Myrtle Beach AFB SC CN D278 Transferred to 166th Tactical Fighter Squadron Ohio Air National Guard 1976 Transferred to 162d Tactical Fighter Squadron Ohio Air National Guard 1984 Written off due to crash on Jefferson Proving Grounds OH Jul 10 1985 following engine failure Pilot ejected,/home/hamed/projects/av_all/images/812.jpg,https://aise.blob.core.windows.net/aise1/812.jpg,3
 Beechcraft 2000 Starship,/home/hamed/projects/av_all/images/813.jpg,https://aise.blob.core.windows.net/aise1/813.jpg,73
Corsair FG1D Goodyear built F4U1D in the Royal New Zealand Air Force markings Corsair FG1D Goodyear built equal to the F4U1D from which the rocket launcher stubs and pylons have been taken off wearing the colours of the Royal New Zealand Air Force RNZAF Notice the clipped wing tips a characteristic of the carrierbased British Corsairs lower deck height than US carriers Bureau number160 88391 Wartime registration160 NZ5648 Current civil registration160 GBXUL Owner160 The Old Flying Machine Company OFMC Place160 Strasbourg airport France,/home/hamed/projects/av_all/images/814.jpg,https://aise.blob.core.windows.net/aise1/814.jpg,-1
Douglas C47A80DL Serial 4315159 of the 94th Troop Carrier Squadron in Normandy Invasion Markings English C47 of 94th Troop Carrier Squadron in the markings of Maj Charles Young CO of the 439th TCG RAF Upottery England 1944 This aircraft is displayed in the Museum in St Mere Eglise Normandy,/home/hamed/projects/av_all/images/815.jpg,https://aise.blob.core.windows.net/aise1/815.jpg,-1
1937 advertisement for the Model 17 Beech Staggerwing English Beech Aircraft Corporation advertisement Model 17 Staggerwing 1937,/home/hamed/projects/av_all/images/816.jpg,https://aise.blob.core.windows.net/aise1/816.jpg,82
The Cessna 172 Skyhawk is the most produced aircraft in history ,/home/hamed/projects/av_all/images/817.jpg,https://aise.blob.core.windows.net/aise1/817.jpg,-1
Beechcraft AT7 Navigators  1944 English Hondo Army Airfield Beechcraft AT7 Navigators  1944,/home/hamed/projects/av_all/images/818.jpg,https://aise.blob.core.windows.net/aise1/818.jpg,-1
A Beech 18S like the one that appeared in  The Flyboys Beech Model 18 reg N45CF arrives at the 2016 Royal International Air Tattoo RAF Fairford England Built 1959,/home/hamed/projects/av_all/images/819.jpg,https://aise.blob.core.windows.net/aise1/819.jpg,69
Wreckage of the Beechcraft 1900C Accident photo of Great Lakes Flight 5925,/home/hamed/projects/av_all/images/820.jpg,https://aise.blob.core.windows.net/aise1/820.jpg,1
 English enAero A12 was a Czechoslovakian biplane light bomber Čeština csAero A12 byl pozorovací dvoumístný dvouplošník který mohl též sloužit jako bombardovací letoun,/home/hamed/projects/av_all/images/821.jpg,https://aise.blob.core.windows.net/aise1/821.jpg,-1
Ju 88H and Fw 190 combined to form a model 3B Mistel English Aerial Torpedo JU88 and FW190 as composite airplane MISTEL,/home/hamed/projects/av_all/images/822.jpg,https://aise.blob.core.windows.net/aise1/822.jpg,-1
Vought Corsair and Curtiss P40 at Classic Fighters 2015 English Classic Fighters 2015  Vought Corsair ZKCOR and Kittyhawk ZKRMH,/home/hamed/projects/av_all/images/823.jpg,https://aise.blob.core.windows.net/aise1/823.jpg,-1
XB52 Prototype on flight line X4 in foreground Note original tandemseat bubble style canopy similar to Boeings earlier B47 Stratojet English Photo of XB52 bomber on flightline with a Northrop X4 in the foreground and a Convair B36 in the background,/home/hamed/projects/av_all/images/824.jpg,https://aise.blob.core.windows.net/aise1/824.jpg,3
A Bf 109 E3 of the Swiss Air Force English Messerschmitt Bf 109 E3 Me 109 fighter aircraft as used by the Swiss Air Force 19391948Deutsch Jagdflugzeug Messerschmitt Bf 109 E3 Me 109 der Schweizer Luftwaffe im Dienst 19391948,/home/hamed/projects/av_all/images/825.jpg,https://aise.blob.core.windows.net/aise1/825.jpg,4
 English Photograph of a German Henschel Hs 123A1 ground attack plane 52A13 cn 968 of 7StG 165 Immelmann 7th Squadron 165th Divebomber Wing at Fürstenfeldbruck Bavaria Germany in 1937,/home/hamed/projects/av_all/images/826.jpg,https://aise.blob.core.windows.net/aise1/826.jpg,-1
 English The Fleet Air Arm at Sea July 1944 Fleet Air Arm ChanceVought Corsair fighters with Fairey Barracuda torpedo bombers behind ranged on the flight deck of HMS FORMIDABLE off Norway,/home/hamed/projects/av_all/images/827.jpg,https://aise.blob.core.windows.net/aise1/827.jpg,10
MercedesBenz SL Class ,/home/hamed/projects/av_all/images/828.jpg,https://aise.blob.core.windows.net/aise1/828.jpg,12
An Australian Flying Corps aircraft c 1918 English RE8 aircraft of No 3 Sqn AFC 1918,/home/hamed/projects/av_all/images/829.jpg,https://aise.blob.core.windows.net/aise1/829.jpg,6
McDonnell Douglas F15A Eagle 770116 of the 8th Tactical Fighter Squadron in 1980 English McDonnell Douglas F15A19MC Eagle 770116 8th Tactical Fighter Squadron 49th Tactical Fighter Wing Taken at RAF Alconbury England 0116 cn 0402A328 To AMARC as FH0141 Sep 20 2006 Still on AMARC inventory Jan 15 2008,/home/hamed/projects/av_all/images/830.jpg,https://aise.blob.core.windows.net/aise1/830.jpg,-1
T34A English Beechcraft T34A at the North Carolina Aviation Museum,/home/hamed/projects/av_all/images/831.jpg,https://aise.blob.core.windows.net/aise1/831.jpg,-1
Beechcraft 1900 of Northern Thunderbird Air at Williams Lake Airport English Northern Thunderbird Air Beechcraft 1900D CFDTR on the ramp  Williams Lake Airport BC Canada,/home/hamed/projects/av_all/images/832.jpg,https://aise.blob.core.windows.net/aise1/832.jpg,-1
Heath LNB4 Parasol 1929 Heath LNB4 Parasol This aircraft was one of the more successful attempts to put man into the air economically The airplane was designed to be built by anyone with average mechanical skills All you needed were pliers screwdriver hacksaw hammer drill chisel center punch file and lots of enthusiasm The 199 kit was produced in eleven progressive groups For example the wing ribs group cost 1247 Plans alone were available for 500 The last of several hundred it was sold in 1936,/home/hamed/projects/av_all/images/833.jpg,https://aise.blob.core.windows.net/aise1/833.jpg,-1
B47E Stratojets of the 306th Bombardment Wingnote 1 English 3 Aircraft formation of B47Es of the 306th Bombardment Wing Boeing B47E95BW Stratojet 52545 identifiable That aircraft was retired to MASDC on 19 November 1965,/home/hamed/projects/av_all/images/834.jpg,https://aise.blob.core.windows.net/aise1/834.jpg,3
Junkers Ju 88s In the midafternoon this aircraft formed the backbone of German bomber formations ,/home/hamed/projects/av_all/images/835.jpg,https://aise.blob.core.windows.net/aise1/835.jpg,-1
 English Messerschmitt Bf 109 E3 Me 109 fighter aircraft as used by the Swiss Air Force 19391948Deutsch Jagdflugzeug Messerschmitt Bf 109 E3 Me 109 der Schweizer Luftwaffe im Dienst 19391948,/home/hamed/projects/av_all/images/836.jpg,https://aise.blob.core.windows.net/aise1/836.jpg,4
Albatros JI drawing English Albatros JI German World War 1 ground attack aircraft,/home/hamed/projects/av_all/images/837.jpg,https://aise.blob.core.windows.net/aise1/837.jpg,-1
The airframe of the Senior Prom vehicle was based on that of the Have Blue technology demonstrator illustrated here English US Air Force photo to the DARPA  Lockheed Martin Have Blue prototype,/home/hamed/projects/av_all/images/838.jpg,https://aise.blob.core.windows.net/aise1/838.jpg,-1
 410th Air Expeditionary Wing,/home/hamed/projects/av_all/images/839.jpg,https://aise.blob.core.windows.net/aise1/839.jpg,22
 351st Missile Wing,/home/hamed/projects/av_all/images/840.jpg,https://aise.blob.core.windows.net/aise1/840.jpg,22
F4U4 Corsairs from VF884 over USSBoxer in 1951 English Four US Navy Vought F4U4 Corsairs from Fighter Squadron 884 VF884 Bitter Birds fly past their parent carrier USS Boxer CV21 on 4 September 1951 VF884 was assigned to Carrier Air Group 101 CVg101 aboard the Boxer for a deployment deployed to Korea from 2 March to 24 October 1951Original caption F4Us Corsairs returning from a combat mission over North Korea circle the USS Boxer as they wait for planes in the next strike to be launched from her flight deck  a helicopter hovers above the ship September 4 1951,/home/hamed/projects/av_all/images/841.jpg,https://aise.blob.core.windows.net/aise1/841.jpg,10
62d Tactical Fighter Squadron A7D5CV Corsair II AF Ser No 696233 in 1978 English 162d Tactical Fighter Squadron A7D5CV Corsair II 696233 1971 Aircraft delivered to 354th Tactical Fighter Wing355th TFS Myrtle Beach AFB SC cn D063 Transferred to 162d Tactical Fighter Squadron AOH Air National Guard 1977 Transferred to AMARC as AE0049 Disposition01MAY97  To Fritz Enterprises Taylor MI Actually to HVF West yard Tucson Scrapped,/home/hamed/projects/av_all/images/842.jpg,https://aise.blob.core.windows.net/aise1/842.jpg,0
F84E Thunderjets of the 12th FighterEscort Group English Republic F84E1RE Thunderjet 492066 Aircraft was flown to RAF Manston England in July 1951 by the 12th FighterEscort Wing Was later flown by the 123d FighterBomber Group and lastly 406th FighterBomber Wing at Manston Was then retired and sent to MASDC in Nov 1958,/home/hamed/projects/av_all/images/843.jpg,https://aise.blob.core.windows.net/aise1/843.jpg,-1
Maurice Farmans 1910 biplane English Maurice Farman biplane 1910,/home/hamed/projects/av_all/images/844.jpg,https://aise.blob.core.windows.net/aise1/844.jpg,49
 English Cabin of a Beechcraft 1900 airliner N840CA operated by Commutair for Continental Connection Taken inflight over upstate New York United States,/home/hamed/projects/av_all/images/845.jpg,https://aise.blob.core.windows.net/aise1/845.jpg,-1
Cessna U3A Blue Canoe about 1970 English 103d Tactical Air Support Squadron U3A Blue Canoe 606052 Aircraft now at Museum of Aviation Robins AFB Georgia,/home/hamed/projects/av_all/images/846.jpg,https://aise.blob.core.windows.net/aise1/846.jpg,-1
A formation of Messerschmitt Bf 109 fighters ,/home/hamed/projects/av_all/images/847.jpg,https://aise.blob.core.windows.net/aise1/847.jpg,3
 An RAF Henry Farman Biplane,/home/hamed/projects/av_all/images/848.jpg,https://aise.blob.core.windows.net/aise1/848.jpg,37
A captured Fw 190A4 Because the aircraft had been repainted while being tested by the USAAF the Balkenkreuz and swastika are incorrect in size and proportions A captured FockeWulf Fw 190A in replicated Luftwaffe insignia,/home/hamed/projects/av_all/images/849.jpg,https://aise.blob.core.windows.net/aise1/849.jpg,66
PZL37B medium bomber ,/home/hamed/projects/av_all/images/850.jpg,https://aise.blob.core.windows.net/aise1/850.jpg,78
 Air Alliance Beech 1900D CGAAV,/home/hamed/projects/av_all/images/851.jpg,https://aise.blob.core.windows.net/aise1/851.jpg,68
 English Der Adler magazine cover 1942 Shows a Ju 88 airplane of Luftwaffe,/home/hamed/projects/av_all/images/852.jpg,https://aise.blob.core.windows.net/aise1/852.jpg,-1
Charlie Hotel Bristol and Wessexs Cessna 172S Cessna 172S Skyhawk also called the Cessna SP registration GLLCH departs Bristol Airport Bristol England,/home/hamed/projects/av_all/images/853.jpg,https://aise.blob.core.windows.net/aise1/853.jpg,-1
A Heinkel He 177 bomber with the upperwing style standardized Balkenkreuz on the fuselage and with flat black undersurfaces and fuselage sides Information added by Wikimedia usersA Heinkel He 177 A3 factory Werknummer of 332 143 with original Stammkennzeichen of VDXS that flew with the advanced training unit Flugzeugführerschule B 16 at Burg bei Madgeburg in 1943,/home/hamed/projects/av_all/images/854.jpg,https://aise.blob.core.windows.net/aise1/854.jpg,-1
 English Replica of a Patterson Number 2 Biplane Replica build by Ben Rodriques Designed by Cecil Compton Patterson as part of the African Aviation Syndicate around 1912 Manufacturer Liverpool Motor House Ltd Wingspan 975m Length 998m Weight 340kg Engine 50hp Gnome South African Air Force Museum Swartkop,/home/hamed/projects/av_all/images/855.jpg,https://aise.blob.core.windows.net/aise1/855.jpg,4
A Beech 1900D at Denver International Airport Great Lakes Airlines Beechcraft 1900 Denver International Airport,/home/hamed/projects/av_all/images/856.jpg,https://aise.blob.core.windows.net/aise1/856.jpg,-1
A Beechcraft G18S similar to the one operated by the TDS Air Wing English 1959built Beech G18S twinengined transport registered in the United States as N45CF ready to depart from Royal Air Force Fairford in England at the end of the Royal International Air Tattoo 2011,/home/hamed/projects/av_all/images/857.jpg,https://aise.blob.core.windows.net/aise1/857.jpg,-1
A RNZAF Texan II Beechcraft T6 Texan II RNZAF Pilot Training Aircraft flying past,/home/hamed/projects/av_all/images/858.jpg,https://aise.blob.core.windows.net/aise1/858.jpg,69
 English Emblem of the 310th Bombardment Wing SAC B47 Era,/home/hamed/projects/av_all/images/859.jpg,https://aise.blob.core.windows.net/aise1/859.jpg,11
 French bomber aircraft Twin engines 250 hp each,/home/hamed/projects/av_all/images/860.jpg,https://aise.blob.core.windows.net/aise1/860.jpg,79
Bf 109E4Trop JG27 off North African coast 1941 A German Messerschmitt Bf 109E4Trop of Jagdgeschwader 27 27th Fighter Wing in flight off the North African coast in the summer of 1941,/home/hamed/projects/av_all/images/861.jpg,https://aise.blob.core.windows.net/aise1/861.jpg,6
Luftwaffe F104G at Lasham English A former German Lockheed F104G Starfighter sn 2235 preserved at Lasham airfield England United Kingdom The emblem on the intake is from Jagdbombergeschwader 34 Allgäu 34th FighterBomber Wing which was based at Memmingerberg Bavaria Germany It used the F104G from 1964 to 1987,/home/hamed/projects/av_all/images/862.jpg,https://aise.blob.core.windows.net/aise1/862.jpg,-1
 MercedesBenz 500 K Cabriolet A,/home/hamed/projects/av_all/images/863.jpg,https://aise.blob.core.windows.net/aise1/863.jpg,12
Bristol Beaufighter MkIc of the 252nd Squadron RAF 1942 English Bristol Beaufighter MkIc of the 252nd Squadron RAF 1942 Čeština Bristol Beaufighter MkIc od 252 perutě RAF 1942,/home/hamed/projects/av_all/images/864.jpg,https://aise.blob.core.windows.net/aise1/864.jpg,-1
Cessna circa 1920 English Clyde Vernon Cessna,/home/hamed/projects/av_all/images/865.jpg,https://aise.blob.core.windows.net/aise1/865.jpg,5
Luftwaffe Fw 190 one of the German singleengine fighters targeted by Pointblank A captured FockeWulf Fw 190A in replicated Luftwaffe insignia,/home/hamed/projects/av_all/images/866.jpg,https://aise.blob.core.windows.net/aise1/866.jpg,66
 English A Sunwest Aviation Beechcraft 1900 D CGSWZ on the ramp at Vancouver International Airport,/home/hamed/projects/av_all/images/867.jpg,https://aise.blob.core.windows.net/aise1/867.jpg,55
 A photo of a Buccaneer aircraft with munitions and a radar module,/home/hamed/projects/av_all/images/868.jpg,https://aise.blob.core.windows.net/aise1/868.jpg,-1
A Messerschmitt Bf 109E1s of JG53 similar to those flown by Wilcke Information added by Wikimedia usersEnglish Luftwaffe soldiers of the Jagdgeschwader 53 JG 53 fighter wing also known as Ace of Spades resting at an airfield infront of a Messerschmitt Bf 109 with an open cowling Behind in the background is a Junkers Ju 52 KBK LW 3,/home/hamed/projects/av_all/images/869.jpg,https://aise.blob.core.windows.net/aise1/869.jpg,66
Brewster Buffalo aircraft at Sembawang Airbase Singapore November 1941 English Singapore Malaya c 194111 A lineup of RAAF RAF Brewster Buffalo aircraft of 453 squadron on Sembawang airfield,/home/hamed/projects/av_all/images/870.jpg,https://aise.blob.core.windows.net/aise1/870.jpg,27
320th Bombardment Wing B47 Stratojetnote 1 English 320th Bombardment Wing Boeing B47B50BW Stratojet 512307 noted by two diagonal stripes on tail Aircraft retried to MASDC Sept 1960,/home/hamed/projects/av_all/images/871.jpg,https://aise.blob.core.windows.net/aise1/871.jpg,0
First prototype Fawn with lengthened fuselage revised tail and overhead tanks the basis for the production Fawn Mk II English Fairey Fawn J6908 1923 lengthened fuselage anf over wing fuel tanks,/home/hamed/projects/av_all/images/872.jpg,https://aise.blob.core.windows.net/aise1/872.jpg,-1
Replica Patterson No 2 biplane at the South African Air Force Museum AFB Swartkop English Replica of a Patterson Number 2 Biplane Replica build by Ben Rodriques Designed by Cecil Compton Patterson as part of the African Aviation Syndicate around 1912 Manufacturer Liverpool Motor House Ltd Wingspan 975m Length 998m Weight 340kg Engine 50hp Gnome South African Air Force Museum Swartkop,/home/hamed/projects/av_all/images/873.jpg,https://aise.blob.core.windows.net/aise1/873.jpg,4
Messerschmitt Bf 109G a Messerschmitt Me 109G fighter aircraft,/home/hamed/projects/av_all/images/874.jpg,https://aise.blob.core.windows.net/aise1/874.jpg,6
Songbird III a 1960 Cessna 310D English Songbird III,/home/hamed/projects/av_all/images/875.jpg,https://aise.blob.core.windows.net/aise1/875.jpg,73
A Colgan Air Beechcraft 1900D similar to the aircraft involved in the accident Boston,/home/hamed/projects/av_all/images/876.jpg,https://aise.blob.core.windows.net/aise1/876.jpg,-1
Fuselage of the bomber Aft fuselage of the B17G Sentimental Journey in Mesa Arizona,/home/hamed/projects/av_all/images/877.jpg,https://aise.blob.core.windows.net/aise1/877.jpg,0
USMC Vought O2U2 Corsairs flying past the USSSaratogaCV3 c 1930 English Vought O2U2 Corsair aircraft of Marine Scouting Squadron 14 VS14M fly past the US Navy aircraft carrier USS Saratoga CV3 while preparing to land on board circa 1930 Note the US Marine Corps insignia painted under the after cockpit of the closest aircraft,/home/hamed/projects/av_all/images/878.jpg,https://aise.blob.core.windows.net/aise1/878.jpg,10
96th Aero Squadron  Group photo of officers November 1918 English 96th Aero Squadron  Group,/home/hamed/projects/av_all/images/879.jpg,https://aise.blob.core.windows.net/aise1/879.jpg,9
T33 former TF80C 491007 of the 22d FS 36th Fighter Wing 1950 English A Lockheed T33A1LO Shooting Star sn 491007 of the 36th Fighter Wing  Furstenfeldbruck Air Base Germany 1951 This Aircraft was part of USAFEs first Aerobatic Team The Skyblazers,/home/hamed/projects/av_all/images/880.jpg,https://aise.blob.core.windows.net/aise1/880.jpg,-1
 Mercedes CKlasse W204,/home/hamed/projects/av_all/images/881.jpg,https://aise.blob.core.windows.net/aise1/881.jpg,12
Another view of the prototype English Italian Breda Ba82 medium bomber prototype,/home/hamed/projects/av_all/images/882.jpg,https://aise.blob.core.windows.net/aise1/882.jpg,79
 Daimler D IV Aircraft Engine Deutsches Museum,/home/hamed/projects/av_all/images/883.jpg,https://aise.blob.core.windows.net/aise1/883.jpg,-1
A Wellington bomber under construction at Vickers Hawarden near Chester 1 June 1942 English Royal Air Force 19391945 Bomber Command A Wellington under construction at the Vickers shadow factory at Hawarden near Chester 1 June 1942,/home/hamed/projects/av_all/images/884.jpg,https://aise.blob.core.windows.net/aise1/884.jpg,-1
 English Viking B8 Kittyhawk singleengine biplane of 1930 displayed at the New England Air Museum at Bradley International Airport near Windsor Locks Connecticut,/home/hamed/projects/av_all/images/885.jpg,https://aise.blob.core.windows.net/aise1/885.jpg,4
 English Photo of Sikorsky S16 biplane front,/home/hamed/projects/av_all/images/886.jpg,https://aise.blob.core.windows.net/aise1/886.jpg,37
Ho229 model English Taken at the San Diego Air and Space Museum of a replica of a German Horten 229 flying wing,/home/hamed/projects/av_all/images/887.jpg,https://aise.blob.core.windows.net/aise1/887.jpg,-1
Spitfire F Mk 21 of 91 Squadron English Supermarine Spitfire Mk 2I 91 Squadron,/home/hamed/projects/av_all/images/888.jpg,https://aise.blob.core.windows.net/aise1/888.jpg,6
Carrier Air Wing 15 tail code NL is prominently displayed on this A7E Corsair II A US Navy Vought A7E Corsair II aircraft from attack squadron VA22 Fighting Redcocks assigned to Carrier Air Wing 15 CVW15 embarked aboard the aircraft carrier USS Kitty Hawk CV63 in 1981 The aircraft carries a refueling pod under the left wing,/home/hamed/projects/av_all/images/889.jpg,https://aise.blob.core.windows.net/aise1/889.jpg,0
The VGOIII of 1916 English Photo of third ZeppelinStaaken giant bomber the VGOIII of 1916,/home/hamed/projects/av_all/images/890.jpg,https://aise.blob.core.windows.net/aise1/890.jpg,6
 MercedesBenz 300 SL Gullwing,/home/hamed/projects/av_all/images/891.jpg,https://aise.blob.core.windows.net/aise1/891.jpg,12
 44th Missile Wing,/home/hamed/projects/av_all/images/892.jpg,https://aise.blob.core.windows.net/aise1/892.jpg,22
A USbuilt F4U7 Corsair of the 14F flotilla at Airexpo 2007 F4U7 CorsairManufacturerChance VoughtModelF4U7 CorsairTypemilitaryCharacteristicscarrierbased fighter Former Argentinian F4U5NL Bu124541 modified in the F4U7 standard with Bu 133704 French Navys 14F wingRegistration IDFAZYSOwnerSociété Civile Immobilière F 4 U CorsairBased inLe Castellet,/home/hamed/projects/av_all/images/893.jpg,https://aise.blob.core.windows.net/aise1/893.jpg,-1
A RAAF Hampden of No 455 Squadron at RAF Wigsley Nottinghamshire circa 1942 English AWM caption160 ENGLAND C 1942 A HAMPDEN AIRCRAFT OF NO 455 SQUADRON RAAF AT RAF STATION WIGSLEY STANDING IN FRONT OF A WELLINGTON BOMBER AT A BOMBER COMMAND BASE EARLY IN 1942 PORTION OF A WHITLEY BOMBER AIRCRAFT MAY BE SEEN BEHIND THE WELLINGTONS STARBOARD WING THESE THREE TYPES FORMED THE BACKBONE OF BOMBER COMMAND 193942 See also160 File455 Squadron RAAF Hampdens at RAF Wigsley WWII AWM SUK10371jpg,/home/hamed/projects/av_all/images/894.jpg,https://aise.blob.core.windows.net/aise1/894.jpg,83
Beech 99s of Britt Airways operating under contract to Allegheny Commuter at Chicago OHare in 1975 Beech 99 N316VA of Britt Airways in Allegheny Commuter markings at Chicago OHare in 1975,/home/hamed/projects/av_all/images/895.jpg,https://aise.blob.core.windows.net/aise1/895.jpg,2
Marine Corps Corsairs in 1944 Four US Marine Corps Vought F4U1 fighters armed with bombs in late 1943 or early 1944 Note that the lowest flying Corsair No 257 has not yet the white bars added to the US national insignia The reluctance to comply with the ordered changes was typical for USMC squadrons in the SouthWest Pacific,/home/hamed/projects/av_all/images/896.jpg,https://aise.blob.core.windows.net/aise1/896.jpg,-1
 A German Dornier Do 215B bomber in flight The Do 215 was fitted with Daimler Benz DB 601 V12 piston engines,/home/hamed/projects/av_all/images/897.jpg,https://aise.blob.core.windows.net/aise1/897.jpg,-1
 Mercedes Benz W108,/home/hamed/projects/av_all/images/898.jpg,https://aise.blob.core.windows.net/aise1/898.jpg,12
1946 Cessna 140 Interior English 1946 Cessna 140 Interior,/home/hamed/projects/av_all/images/899.jpg,https://aise.blob.core.windows.net/aise1/899.jpg,-1
JG 53 Bf 109E3 c 19391940 Information added by Wikimedia usersEnglish Luftwaffe soldiers of the Jagdgeschwader 53 JG 53 fighter wing also known as Ace of Spades resting at an airfield infront of a Messerschmitt Bf 109 with an open cowling Behind in the background is a Junkers Ju 52 KBK LW 3,/home/hamed/projects/av_all/images/900.jpg,https://aise.blob.core.windows.net/aise1/900.jpg,66
Irispowered de Havilland Biplane No 2 or RAF FE1 English enRoyal Aircraft Factory FE1,/home/hamed/projects/av_all/images/901.jpg,https://aise.blob.core.windows.net/aise1/901.jpg,37
The 1857 flight patent by Le Bris ,/home/hamed/projects/av_all/images/902.jpg,https://aise.blob.core.windows.net/aise1/902.jpg,-1
 English United States Army Aviator Wings  World War II era Made with Photoshop,/home/hamed/projects/av_all/images/903.jpg,https://aise.blob.core.windows.net/aise1/903.jpg,11
Junkers Jumo 211BD engine at the Luftwaffenmuseum der Bundeswehr English Junkers Jumo 211BD aircraft engine,/home/hamed/projects/av_all/images/904.jpg,https://aise.blob.core.windows.net/aise1/904.jpg,4
Dassault Rafale fighter jet Rafale  RIAT 2009,/home/hamed/projects/av_all/images/905.jpg,https://aise.blob.core.windows.net/aise1/905.jpg,84
Anhedral wing and undercarriage of the Harrier English RAF Hawker Siddeley Harrier GR7A ZG47262A seen at the Air Day at Kemble Airfield Wiltshire England,/home/hamed/projects/av_all/images/906.jpg,https://aise.blob.core.windows.net/aise1/906.jpg,6
A Beechcraft 1900 similar to the type Air Canada used to serve Syracuse Jetisfaction Beechcraft 1900D at Hannover Airport,/home/hamed/projects/av_all/images/907.jpg,https://aise.blob.core.windows.net/aise1/907.jpg,69
Aircraft inside Fighter World in 2013 The FighterWorld museum at RAAF base WilliamtownNewcastle Airport,/home/hamed/projects/av_all/images/908.jpg,https://aise.blob.core.windows.net/aise1/908.jpg,84
93d Bomb Group B24D Jersey Bounce in 1942 English 93d Bomb Group B24D1CO Liberator AAF Serial No 4123711 at RAF Alconbury England 1942 This aircraft was lost over Austria 1 October 1943 MACR 3301,/home/hamed/projects/av_all/images/909.jpg,https://aise.blob.core.windows.net/aise1/909.jpg,20
 Emblem of the 174th Fighter Wing an ANG wing of the United States Air Force,/home/hamed/projects/av_all/images/910.jpg,https://aise.blob.core.windows.net/aise1/910.jpg,11
MercedesBenz 180 W120 Mercedes Benz W120 180,/home/hamed/projects/av_all/images/911.jpg,https://aise.blob.core.windows.net/aise1/911.jpg,32
Hummel Bird with custom AeroMorph engine and round cowl Hummelbird built by David Roe with custom AeroMorph engine and round cowl,/home/hamed/projects/av_all/images/912.jpg,https://aise.blob.core.windows.net/aise1/912.jpg,4
